scenario_id,total_gen_power,total_gen_reactive,num_gens_at_pmax,num_gens_at_pmin,num_gens_at_limit,num_gens_in_service,total_load_p,total_load_q,total_gen_at_bus,avg_voltage,min_voltage,max_voltage,voltage_std,max_angle_deg,min_angle_deg,angle_spread_deg,power_imbalance,power_imbalance_pct,max_branch_flow,avg_branch_flow,max_line_loading_pct,avg_line_loading_pct
13,2191.5727331107946,251.15600833951038,1,1,2,33.0,2164.895644176565,439.7810408129613,2191.5727331107946,1.0022114764344696,0.9771282267281657,1.0257195075794818,0.010877959008677118,8.288916774992344,-13.448071706315687,21.736988481308032,26.677088934229687,1.232257499616178,191.3127112199736,81.65060469423481,80.84374801927702,21.26788931789275
14,2190.4026276439413,268.44370107699535,1,1,2,33.0,2164.895644176565,439.7810408129613,2190.4026276439413,1.0009720762308378,0.9745234174949426,1.0227326121466618,0.011484945389585732,25.972936984245848,2.112444449851779,23.86049253439407,25.506983467376358,1.1782084524946301,220.91143133235857,85.79921105443886,69.72800432754043,21.76644884985901
15,2190.9779872249237,241.05768798358508,1,1,2,33.0,2164.895644176565,439.7810408129613,2190.9779872249237,1.000955318555386,0.9718510564321242,1.027747900603414,0.01404797205658906,22.707879062383455,0.41980542835966617,22.28807363402379,26.08234304835878,1.204785233806473,213.80979214500329,81.66034594722142,88.7417719923077,21.030535105710516
16,2190.4026276439413,268.44370107699535,1,1,2,33.0,2164.895644176565,439.7810408129613,2190.4026276439413,1.0009720762308378,0.9745234174949426,1.0227326121466618,0.011484945389585732,25.972936984245848,2.112444449851779,23.86049253439407,25.506983467376358,1.1782084524946301,220.91143133235857,85.79921105443886,69.72800432754043,21.76644884985901
17,2185.379059829894,206.39483494375884,1,1,2,32.0,2164.895644176565,439.7810408129613,2185.379059829894,1.0027404891420588,0.9779367222587075,1.0276505358013872,0.010430544709754271,3.5143072632891403,-14.968124541795248,18.48243180508439,20.483415653328848,0.9461618026914123,227.08679309664905,73.97705338959663,61.46889886568647,19.555375038918076
18,2193.7469512447087,252.0280971100538,1,1,2,32.0,2164.895644176565,439.7810408129613,2193.7469512447087,1.0021842857073533,0.9751021702622283,1.0253197545315076,0.011114648039513718,15.219103438299783,-9.113983554002743,24.333086992302526,28.851307068143797,1.3326881203605367,235.6575053176155,86.20735494281224,89.64337514798191,22.401608391881386
19,2189.908953111879,209.02280480172405,1,1,2,33.0,2164.895644176565,439.7810408129613,2189.908953111879,1.0033950870853872,0.9654899231616608,1.0291069995858804,0.012745267418890609,-5.874170314324829,-32.01316732193675,26.13899700761192,25.013308935313944,1.1554048345285461,215.965517353247,79.62834582350752,92.88960328360803,21.094891817343747
20,2153.81523853013,275.9544562946005,1,1,2,33.0,2128.086745037853,437.7152269407288,2153.81523853013,1.003246366831501,0.9774715142226514,1.0290487757188462,0.010892377753604604,19.634062762104577,-5.964732820335115,25.598795582439692,25.728493492277266,1.208996463714153,222.5325010560538,86.73880051448714,61.630103391991064,22.19710511821071
21,2155.4850893701214,292.1170745263931,1,1,2,33.0,2128.086745037853,437.7152269407288,2155.4850893701214,1.0026555297294146,0.9764649469616559,1.0286163213867991,0.010661388767810214,-3.2138345982434657,-29.542209617402676,26.32837501915921,27.398344332268607,1.2874636993136888,257.3711040881528,88.04231682854204,73.53115444474588,22.582157365088435
22,2153.813076173095,264.9107385987273,1,1,2,33.0,2128.086745037853,437.7152269407288,2153.813076173095,1.0030016557595103,0.9780539289402537,1.025724127359258,0.010353259827568176,10.070825103229424,-18.423302034820182,28.494127138049606,25.726331135242162,1.2088948533338364,224.2321544583056,82.95306430582627,73.74165101348986,22.216489358477773
23,2162.5045234126833,325.12131603809786,1,9,10,33.0,2128.086745037853,437.7152269407288,2162.504523412683,1.0020024639136442,0.9748017974852217,1.0358255087823303,0.012893399135713189,14.401082835448562,-13.94791152147792,28.348994356926482,34.417778374830505,1.6173108758411212,243.0856582573835,96.66082125354917,99.23346400728563,25.14151566283713
24,2159.3267579234857,327.78051048864666,1,1,2,32.0,2128.086745037853,437.7152269407288,2159.3267579234857,1.0010704243821829,0.9745145779870272,1.0256197015468698,0.011334201232470024,12.988613082005457,-17.555196757228373,30.54380983923383,31.24001288563295,1.4679858778537374,256.82041192885396,93.81095561979247,53.15216699891459,23.848836808131814
25,2154.534415378101,275.6162027513112,1,1,2,33.0,2128.086745037853,437.7152269407288,2154.534415378101,1.0029482474796485,0.9781740587304362,1.0297094503080257,0.010507074062155945,87.39949985854645,60.875245203030886,26.524254655515563,26.44767034024835,1.2427909906359536,203.83445075552967,87.09422923934925,54.407449757457286,22.360002178812007
26,2149.4341610318834,207.53719674923977,0,0,0,32.0,2128.086745037853,437.7152269407288,2149.4341610318834,1.0011922430661213,0.9807162568894715,1.0253360279624535,0.01084778408140043,45.795793375879214,27.0846459554553,18.711147420423913,21.347415994030598,1.0031271537124717,185.71255484242204,76.47154462053874,86.6118403132836,20.391424215571618
27,2155.518240305515,274.0938531278493,1,1,2,33.0,2128.086745037853,437.7152269407288,2155.518240305515,1.0031752110519374,0.9783352973111439,1.0278327017800828,0.010546741394583238,13.787667593144931,-10.505067355874843,24.292734949019774,27.431495267662285,1.2890214805211972,239.6578637380497,87.9984759329717,88.67032208243553,22.91260220092906
28,2156.643713876383,279.66517229010043,1,1,2,32.0,2128.086745037853,437.7152269407288,2156.6437138763827,1.003001003892627,0.9776049614945365,1.0287015087840286,0.01038965345955751,-78.41706805622437,-104.67583106971423,26.25876301348987,28.556968838530338,1.341908120292455,240.13800249470813,89.49607600766508,87.78198933202724,23.165513209335963
